,Prompt Energy (MeV),Delayed Energy (MeV)
0,1.2200280312227774,2.076023709021742
1,1.1359495587638009,2.2060293212198623
2,5.885288731643871,1.9302390471128557
3,2.1912618943130777,2.168731968023937
4,1.0177064850197692,2.1401336419050367
5,5.835984137051275,2.1651843591162065
6,1.0986623022387525,2.1818397068596083
7,1.8830113179739678,2.1463617953407006
8,3.2477249690882006,2.0601072105750817
9,3.15273466086555,2.113686369182537
10,1.111810063484955,2.0669523439166717
11,1.2191885500148736,2.1275720652525743
12,5.852371647084231,2.2014953817713523
13,1.5362466003471824,2.2173596990250837
14,1.449218923523589,2.089088359523339
15,4.516481878786803,2.1316045237033316
16,2.0766965333529956,2.2804646539089766
17,1.0449761777101612,2.1625435261536747
18,2.484985960305501,2.1362346542774753
19,2.1716271391969775,2.068897418266035
20,1.6237605428733946,1.9635504662416259
21,1.241772940493586,2.092113865578922
22,3.3194208854868625,2.1127240979395845
23,1.540487909537966,2.0291302983736683
24,2.0201444673510847,2.105772286279813
25,5.639940430705639,2.07905610501734
26,1.1726440163320018,2.0710166637482548
27,1.0254373242274128,2.05476694811622
28,1.266900202042729,1.9831555388640212
29,1.5687133356945249,2.1507678723973678
30,1.30521950200871,2.136345659994107
31,5.91957766514469,2.0368690000582848
32,2.176082097989757,2.2579168063483603
33,4.434599855463895,2.111836227488249
34,1.9120647572629943,2.108535499349016
35,1.5617832768580995,12.407394133522114
36,2.028948355758869,2.0300230079837984
37,1.2754548481269414,2.0367152990804818
38,1.165966948936326,2.112518045802422
39,2.1294334557176344,2.3294614734524743
40,1.6225975784690243,2.1383457168248925
41,5.846910122600704,2.1316047379280154
42,1.9037233421170465,2.1069640035715986
43,1.542395096458874,2.1582180477141466
44,1.3879110566844386,2.168589497405424
45,1.4559625755907497,2.1156763423913234
46,1.7531677077436356,2.1091050942226715
47,2.5578280770702038,2.005659862296133
48,1.4680895571471302,2.165598724262746
49,6.178146214547833,2.2974125571730237
50,2.1250262307787113,2.24669719677436
51,2.928316764060169,9.300555244402645
52,1.1613160673349818,2.2207385631773966
53,1.364838935438674,2.113642408167431
54,1.096726329478637,2.1193151531236007
55,6.269976176131751,2.114011540677549
56,5.258075779306809,2.119812198674979
57,5.926978606258831,1.8915122191052363
58,2.0221184854174266,2.2001452255313643
59,1.8131631273227728,2.072348227750671
60,1.1468996120625847,2.112921025468479
61,1.7358893919281273,2.1161828350271428
62,2.0103200985500647,2.056025240528377
63,1.3934464611944526,2.136664388300551
64,1.2885945606233185,2.0751454982059707
65,1.1298150566153464,2.2818613345046757
66,1.4416979084448296,2.122469434588361
67,1.0217149076204617,2.1501362745155603
68,1.0478481997616673,2.234128130961542
69,1.8589631832762632,2.0132342174120055
70,5.446856866437929,2.0168295225251285
71,1.1914180035695123,2.1375701875837567
72,1.166196361648275,2.237115734798677
73,1.2863495514791818,2.056888343902013
74,5.664369075344874,1.9532389951470823
75,1.2892571988217139,2.173394255099204
76,1.1475839185125047,2.1824285014288303
77,1.5105283614083453,2.1152662999207994
78,1.1730497306494505,2.0589697499215798
79,1.7754530953809278,2.0854325263362297
80,2.0873207974896575,2.220093222459237
81,1.0452209076129835,2.1203854455413307
82,1.4182189397446663,2.14058966297476
83,1.0497662455912038,2.2092398569556493
84,1.2849371501216078,2.050587013208456
85,1.1988239836405379,2.166720086282681
86,1.2774243170779749,2.099971010261356
87,2.353397562670866,1.9647236779710158
88,6.0206381520031815,2.163115439625925
89,1.1513842421763385,2.1858599710855855
90,5.707165954294365,2.136329455677026
91,1.65139873589504,1.9981064019450503
92,2.581038958608914,2.1590259647917933
93,1.8752741479058592,2.1505216489837675
94,2.2927645100221246,2.035653649651178
95,1.262122402102675,2.1613540358763728
96,1.0480274585322784,2.2343923930645566
97,1.9094679616695414,2.16985812233365
98,2.240216372462841,2.248066375709644
99,1.5369529119062286,2.278677120737795
100,1.863393600631729,2.1024950504888826
101,1.1803251079023453,2.2662816897519122
102,1.5363921128503153,2.1643082378272336
103,2.037144573667112,2.2271454617960553
104,4.432139632656524,2.105193606925762
105,2.047177083822738,2.24882530128723
106,2.0315466839714484,1.933255281278095
107,1.321186733454745,2.1746736631131127
108,1.1916506473152577,2.1298004140332245
109,1.7187300207097524,2.138793021245877
110,2.9931398153667867,2.0538195445459166
111,1.1823882568152106,2.0122164138576495
112,1.0940637552646315,2.1511964793417166
113,2.2506753930046552,2.157679047523884
114,1.069655845972318,2.052191143775723
115,2.8647884836948,2.102004420054695
116,2.2831369584516903,2.182791586038672
117,1.1613683325207884,2.0896624235136163
118,5.624534571043303,2.003235650085256
119,1.5654376518722055,2.0281449769316424
120,1.2949299738834368,2.116419237706124
121,1.442800847331112,2.2098940130055533
122,3.2067792096587744,2.1136352842897077
123,1.0705350378333491,2.2098700677528664
124,1.4935485535209096,2.1191689829342404
125,1.3142603897068388,2.187463841153418
126,1.0927818726252307,2.197849225623708
127,1.5672216152748477,2.0453961198571777
128,4.297218638074293,2.043954931847219
129,1.2662903923650914,2.162265516864527
130,1.5225709148397295,2.1499477215678575
131,1.526183319270843,2.11717187768629
132,1.5649668500594545,2.0357065356754536
133,1.7099631096632097,2.0820074349007767
134,1.1173937869891717,2.067440022594924
135,1.7911066847197943,2.145685370546439
136,5.940816859736382,2.0648444994744795
137,5.870866167425137,2.080716488955183
138,1.3629592047491543,2.087791881167632
139,1.4439705994360226,2.1510555444711694
140,1.7882535569429976,2.016115283428316
141,1.7517728877616934,2.079256245399493
142,1.9789714418488933,2.111548132280938
143,1.4795355378342103,2.126605919049179
144,1.3752445530470168,2.220948647246523
145,1.079208798124079,2.1202672257713227
146,5.726947255251627,2.106020666191206
147,1.2709960314943907,2.211318820324126
148,1.6261951383492184,2.155941887658023
149,2.0650268133623606,2.2448619243113206
150,1.5434961860179524,2.0102125669097206
151,1.034538949425261,2.2215992707359367
152,1.4592193191446943,2.110104906997581
153,1.5420247640532678,2.0234985645808954
154,1.1242287820739019,2.069514611457463
155,1.332623506579571,2.0507792577740855
156,5.988240215047537,2.277712724774922
157,1.3281381502195604,2.1238031679060216
158,1.0789282582407502,2.272136703349807
159,1.34355732071458,2.0511000509820914
160,1.419403015394921,2.148559173387528
161,1.4909584577064998,2.0679585735769623
162,5.594367925562694,2.0934968750967142
163,1.4802085155332645,2.1355478492257216
164,1.6034104401962048,2.1915352729781046
165,5.883125870914966,2.049069376438633
166,1.146230625245151,2.0125051198010593
167,1.5592343395409833,2.238696271274898
168,2.451972303050156,2.1727076086327
169,1.438839002781731,2.2057046316596294
170,2.101146723550294,2.1937196841689075
171,1.5457714449045772,2.313097707568595
172,1.4306835473446378,2.13058289423872
173,1.2551715159698196,2.013877858579724
174,1.1297693774728752,1.9847289977257812
175,1.5381075434046263,2.1784200371524873
176,1.7582493801333738,2.1579046195410516
177,1.448404984336398,2.051236730546523
178,1.4489825046575082,2.0125611456666124
179,1.7537090800802289,1.9829530245857028
180,5.953325141966875,2.2485553695878027
181,1.3174917363497198,2.210404766236739
182,5.773612858089908,2.016561652421705
183,1.1228985549405277,2.134359226371724
184,1.6518272863792927,1.9003035681288831
185,1.1590485349594264,2.21734562363507
186,1.891185950195233,2.041774265168999
187,4.589262021493452,2.2223881191821233
188,5.9660939079374655,2.3187244954542963
189,1.514675227992085,2.101736957854143
190,5.833942761990964,2.3162077864529143
191,1.256461345145192,2.133729955200133
192,1.5377946596226522,2.0906748330827014
193,1.0367689971965546,1.9292628629922115
194,1.1179148243909545,2.0680640828872523
195,1.0995171715462113,2.0267571328080147
196,1.566811694849319,2.0377110734904065
197,1.2368811103929815,2.0443992660971406
198,1.8255363165262417,2.3334532087002113
199,1.9121616740794898,2.104937659002849
200,1.246247599234747,2.123022057046153
201,1.2957390888385139,2.08375775254334
202,5.6973896161225275,2.2290649897563823
203,1.989539612427213,2.2892611691702505
204,1.3705526705729518,2.170714802667588
205,2.486430838715742,2.124449069635466
206,1.1231059170267796,2.1944698943080914
207,1.3085950971385023,2.108211029759846
208,1.7663674299867917,2.159389778264818
209,1.327121149127326,2.1651920792274857
210,2.4531704712486673,2.0729191127967366
211,1.1892754248164075,2.004752056178471
212,2.4369551371772205,2.132384223564538
213,1.100817099495802,4.740302168899748
214,2.224812606245618,2.301559246467289
215,1.4870007931488978,2.083012443870541
216,1.120112000014277,2.1796616170256593
217,1.1797529711636108,2.1954419790932076
218,1.6176418782273774,2.191798644752649
219,5.917934936213268,2.1573620080965776
220,2.084408487830155,2.1212394318236245
221,1.161268282997912,2.1461455645284206
222,2.4074929621628662,2.0902971325284887
223,1.3432540391632444,2.1071487335762886
224,1.5670098729971724,2.112411416835602
225,1.1316256049588276,2.0719236130685017
226,1.8728810017889979,2.0622120661745376
227,2.968367222703704,2.091871874947905
228,2.720317059225318,1.9060309868340053
229,1.5042777173981619,2.141874201042933
230,5.769676100198395,2.0276640704461366
231,2.487009315571739,2.1932924597175054
232,1.3828177970405469,1.9859782671621642
233,1.1369268711868024,2.140094942273902
234,1.5111176402558069,2.1758302054970953
235,1.4001603051061846,2.1689446155386984
236,4.1649815826227075,2.3902299364210466
237,2.0192106275587367,2.1196321595158816
238,1.7806729217309287,2.033103306343092
239,2.104901337409406,1.9413997724050827
240,1.3681085142325298,2.1121308568035237
241,1.4135934963187315,2.1292962575529124
242,1.2111629942953637,2.008438613508719
243,5.7453399874328674,2.0440146518896696
244,3.0581446722433308,2.262580006089932
245,1.9908073595480833,1.9576497253478369
246,5.764992364294324,2.0914351162795497
247,1.3788007934001507,2.1060985929930576
248,5.872017030360269,2.0574156993267354
249,1.035391455750566,2.0727720369740723
250,1.6697753971890956,2.055812683906205
251,1.9385177889485181,2.127398556907701
252,1.0054866855514029,2.1187564744281935
253,5.69387290951021,2.113336701206962
254,1.4281268375011043,2.22462599314007
255,1.934030561022273,2.0738736541130303
256,1.0060131077368926,2.3271099640811896
257,1.16745575623996,2.1861460303437874
258,1.2661600598828349,2.056413168440851
259,1.1327242727124207,2.082486341511057
260,1.597278084296184,2.0446779572275875
261,1.0177566607610362,2.2004548867769116
262,1.3168423870245511,2.1026061521992614
263,1.1581934609652418,2.054070731362828
264,1.5984597883820093,2.16981769481734
265,1.7887527356121213,2.189409694577365
266,1.217802124838826,2.0705027056924106
267,1.3003174967884354,2.1520482993401315
268,2.7912273288563387,2.150549322574931
269,1.0333086477810849,2.2307244030874465
270,1.64389167841209,2.0162244563100664
271,1.5493559309746112,2.238084723086473
272,1.9363984629305606,2.0569659555404485
273,1.4699909065809524,2.4156925098643063
274,1.506393899593537,2.1972721941981703
275,1.2821813529863086,2.145659881392967
276,1.273715219575807,2.353020322697362
277,1.4833393704563205,2.169819697425791
278,1.2848625078719935,2.206376558506807
279,1.4071303009853444,2.012407193473907
280,2.6699159582870426,2.1838134141727474
281,1.2684422746934614,2.2600472557806444
282,2.212373514380863,2.0377715664624487
283,2.109250601610179,2.15363328040795
284,2.1878561090114768,1.9750973764327258
285,1.9334309574765842,2.1980991691079934
286,1.7830921422388948,2.278791194584878
287,1.0927147378902016,2.2815979607488166
288,2.091572803737008,1.9940660250747198
289,1.1667401527329018,2.2026285431197943
290,1.5271885478975682,2.139978816442698
291,1.7950576317215523,2.1054453087795677
292,1.5843467661279271,2.3603717721439295
293,1.1763808765017167,1.9508914605173753
294,2.755901653335429,2.080453925046655
295,1.3484429259177042,2.1369120326706703
296,2.171228414747824,1.994082619511287
297,5.453079082838731,1.9172741190693512
298,1.1649842761069824,2.106583052933929
299,2.178312137151107,2.0529729943444286
300,1.346324142528456,2.0701727454181067
301,1.7510600867276986,2.251256973937513
302,1.310713851906044,2.2544911242976635
303,4.668512052385254,2.2054805870285783
304,1.5290428685002981,1.7045766437386616
305,1.9247890679354644,2.154907854271649
306,3.114156163903613,2.167695333155503
307,1.346555778808034,2.231224104622884
308,1.2824690447007479,1.9370209625862715
309,1.9404855140445956,2.033120632793236
310,1.2719153197418955,2.213401720744669
311,1.0896527919634698,2.2119912830034214
312,4.606195435784063,2.201054773437326
313,5.674603361135133,2.054149054504041
314,1.0025131318504583,2.168507410911377
315,1.8428993265585416,2.154929995809217
316,2.3511150525062945,2.0797901976590105
317,1.3096258785553996,2.217145065138633
318,1.7372698796598456,2.145836956922474
319,2.6645050190725135,2.0722728247003737
320,1.4570520575308321,2.2203724211002056
321,1.6301974889779227,2.1759688024211563
322,1.5310852211257504,2.164234517665544
323,2.4184675631114363,2.17688751977006
324,1.485011776890242,2.1044604462879253
325,2.9356219872458524,2.1267677822447117
326,1.426307940657299,2.090678248037017
327,1.1686930229577486,2.263108895688657
328,2.779931615976454,2.328804765896068
329,1.1408469492883482,2.2679606968755097
330,2.5819853852565693,2.0175747874438454
331,1.098521933511136,2.2276400150620237
332,3.0758067430734677,2.2529559621413044
333,1.1150070070053524,2.2395059934153227
334,1.2431289296654777,2.1222627979591246
335,1.046792257021122,2.065604566080664
336,5.620605876998142,2.0828888814335556
337,1.0851280472298337,2.0277004633142277
338,1.1374607147340527,2.034518257590368
339,5.902059984255265,2.102633160860482
340,2.081090311189067,2.140840402183347
341,2.100581166887884,2.1787947362893534
342,1.9911355596678184,2.192399060259101
343,1.6997772812266836,2.1509924654247166
344,2.5256368844363277,2.148276434940052
345,1.69867660727972,2.168968002988385
346,3.6826000646637,2.2208921958312433
347,2.261315918292643,2.224871087714028
348,2.0209771906529315,2.3031317783803664
349,1.5325081151525077,2.282438374994065
350,1.7609010374790932,2.147919735066031
351,2.0132028398341655,2.1426339294648873
352,6.007507053323862,2.236229037794048
353,1.434864099942084,2.1719723644285334
354,1.2039648815025912,2.1886952514833116
355,6.02646244432013,2.2633178562278213
356,2.0892080380970657,2.0905471056552702
357,1.1859034739393464,2.153346773396653
358,2.245631306348833,2.1906410981273385
359,1.654844403851219,2.2116711077862776
360,1.4021128225004078,1.937624318381722
361,1.90185502820279,2.039436774360181
362,2.081819057829502,2.1413342697730933
363,1.0170619195279347,2.192823010964092
364,1.0091155377240468,1.9251310436131779
365,1.0826602551207292,2.20744792889166
366,5.88236877090459,2.110672481109259
367,2.3430752220912043,2.1721631404096846
368,1.0384689741592719,2.099577713308108
369,2.7548268349662637,2.0402710746622055
370,2.611243008342373,2.126055259260509
371,1.056230972779038,2.0888723700183003
372,2.104419653840374,2.0973479794899594
373,1.274060167105895,2.1461988068223015
374,1.3644883006235733,2.2061674547602195
375,1.5913904839204611,2.094161667705309
376,5.600000729297346,2.226690069784211
377,1.6174099339957864,2.143739148386364
378,2.032996497663496,2.160436655573695
379,1.6171006788701012,2.0827737469633187
380,1.7248938183274594,2.058656037776495
381,1.5555805672425655,1.9779206509782896
382,1.9389909073097888,2.079862292095725
383,5.856271826927815,2.1291439725040147
384,6.0696391448570886,2.1724381113211284
385,6.079407182766792,2.2636981498613995
386,2.148987200721931,2.2621703830158646
387,1.3206989393849602,2.3057302973328087
388,2.117786115974525,2.2993258797798584
389,2.093931408256796,2.3089595279295083
390,5.616484469561519,2.2282714134829447
391,1.5099217417131063,2.11306103626226
392,1.2304793043611706,2.0841226642185164
393,5.865563694109113,2.056452548102354
394,5.832033865498143,2.1225824687293
395,5.694336001795379,1.9350123446456782
396,2.888075425419977,2.112270359225488
397,5.756321759759085,2.1275736079610197
398,1.0841008895105588,2.2003258845901903
399,1.1921395039125668,2.17120967150164
400,1.0667017955274103,2.3695692118042344
401,1.0660363055783693,2.083637489321979
402,1.6805804651037224,2.0971027645350953
403,5.322365634161044,2.013739231780365
404,2.211294122571169,2.236454532681551
405,1.781666429772379,2.1017384286225744
406,1.041184876227486,2.2143513730417395
407,1.0291379150048097,2.0459748344286184
408,1.1765997766497762,2.184526260717408
409,1.0655932449755254,2.091671003094567
410,1.9545197344543215,2.1234463550394547
411,1.4631971402588408,2.261209483326165
412,1.1778386132890766,2.021360657318431
413,1.9596225754732495,2.2104798189886563
414,2.9281655032042417,2.032725322320454
415,1.2018975855657028,2.2441841605092883
416,1.65923897389369,1.9108892885671847
417,1.2414818896166182,1.893466827725985
418,1.9439007937799988,2.082943643713632
419,1.7153934737257632,2.182420884798133
420,4.797630535864782,2.2257318404523914
421,2.705443020701253,2.277834183502301
422,1.3333880672259824,2.1008760908251736
423,1.837924139241586,2.324790328178102
424,1.150414844356381,2.137909217509488
425,5.714130744634906,2.20045637821167
426,1.958911879831497,2.225883906344679
427,1.7575263351663506,2.07504492073393
428,1.2962798115580003,2.19762065207834
429,2.442491744104255,2.162266324979541
430,1.2870435362564103,2.280127864930522
431,1.2124817469259523,2.1413069006781305
432,1.1320409253386052,2.0181430244955947
433,2.666767855518031,2.2322657581626664
434,1.5029370414669603,2.1798756668247155
435,2.7757586925373032,2.035725013079759
436,4.579291506984085,2.2339155627600915
437,2.0012162165769376,2.090625616105999
438,5.981283994336568,2.132252710895884
439,1.042982400951434,2.0628384879963164
440,1.13824554410572,2.1055890201990453
441,1.4619745679061464,2.0217379071587076
442,1.2828439803824907,1.895240360002929
443,2.06985494873901,1.9547091182087863
444,1.1506195454957813,2.1610186162232545
445,1.3047744738833198,2.0876591207882926
446,1.7206397248817404,1.9235896446783092
447,2.439059073705924,2.0707834780853767
448,1.8080570029330656,2.083083154550424
449,4.8795132312237,2.2172782241818725
450,1.2275048851475898,2.0777627607850513
451,2.032316808007956,2.311881431183944
452,1.3050399125769725,2.0991134444583284
453,5.534450719836603,1.9490064763854016
454,1.3449017618386643,2.24116827673366
455,1.399950411087628,2.2309591998721694
456,1.7690481694590836,2.169577693191684
457,1.0459943435547474,2.118979302990511
458,2.078755734829188,2.014703088973146
459,1.821165827904881,2.039379198592487
460,5.668028322431244,2.1299866624185295
461,5.70983274410403,2.096268412408485
462,1.6238611602559243,2.0976112267654043
463,4.782061579090911,2.2427426137887703
464,1.5385410874708383,2.157421661936386
465,1.413479824561315,1.975522153401088
466,5.500861808054712,2.073463182510511
467,1.0772432362568518,2.048718527209811
468,2.3825878657471846,2.07849963194527
469,5.943354229840448,2.1827330800801397
470,1.4278170924785094,2.113314876127187
471,1.152560302817991,2.241437990259411
472,5.969089830999073,2.025447847632987
473,4.490418000269059,2.132776503374748
474,1.4306173124898833,1.9797685851893947
475,1.43217591673206,2.2582622876865974
476,1.0846758595651194,2.0523575412219555
477,1.5563686259964036,2.170413750314317
478,5.877776696634328,2.0194878571411676
479,2.1143630849707162,1.978523628806484
480,1.1395651313000035,2.2463610309930164
481,2.369375256418857,2.122712335335563
482,1.2388939906417344,2.035108515821859
483,1.3505776006993875,2.2066218498799617
484,4.354828067795949,2.1302598676422346
485,2.303173945725243,2.2835276808456837
486,2.2400014131209254,2.1966404603300105
487,4.3054510118995415,2.072151745721335
488,1.0196185762017032,2.2803114330587513
489,3.2664300758152085,2.052435653517959
490,1.0629561518152255,2.1382367858153346
491,1.23918988744314,2.333458671034107
492,2.0438326247124934,2.163653632934879
493,2.101102359912909,2.2625080168061205
494,5.657031322785393,2.0709710572613877
495,1.4615722245217069,2.1502640692983044
496,1.7868847093279507,2.1227932777412106
497,1.6305562968238343,2.2520050783732786
498,1.7554958143650554,2.0729483056987115
499,1.3027683717902896,2.07989773404782
500,1.748135294292583,2.2934200940026956
501,1.7108769245040987,2.201393271736417
502,1.782599224855602,2.321661241508721
503,1.7590729210428453,2.157913502296303
504,1.1938785762746817,2.1297255073506998
505,1.876048330394636,2.0652184953971635
506,1.431562730301306,2.136076228855339
507,2.6289366079408483,4.312567821661767
508,1.4935625372140566,2.183351820088063
509,2.827741186593845,2.106569938813993
510,1.481959675781158,2.2372932450590826
511,1.0024623597226174,2.0448352670912637
512,1.0289567867874356,2.174682536803039
513,2.059697363096782,2.2612582390427876
514,1.175468918629275,2.129695451233227
515,2.629872214602089,2.2979406867617085
516,1.521827220878766,1.2088676685162367
517,1.8152434315040797,1.9875238609897363
518,5.69626314288737,2.392074835493195
519,2.1310336918429442,2.2302846377045293
520,1.4748719802280787,2.110902139834978
521,1.3061052539525968,2.0204599435516917
522,1.7049785211669626,2.053138656048614
523,2.052699236675448,2.207465093865163
524,2.0466783587680966,2.0929137826870483
525,1.9266735500069159,1.9218228502496841
526,2.0432114032952065,2.126963856662337
527,2.2215233309960905,2.227590241829401
528,1.670944013589058,2.2218032304908153
529,1.701152038578802,2.083647933372635
530,1.6277911539957441,2.132073619770979
531,1.4751079883280553,2.1672812093241918
532,2.395005281198191,2.1337009544190546
533,1.2174472025858099,2.201047578666789
534,1.3693866203986387,2.1361010511347462
535,1.1914372494793284,2.0410020575181744
536,1.4983662861250442,2.007422933104686
537,2.141422800537697,2.0304083493438356
538,1.2728599544123436,2.057080569917592
539,1.8238419936146368,2.0936099376374195
540,1.0783105262993729,2.2365213310354006
541,1.9286740253726748,2.174459073531844
542,1.3567247473286337,2.4612994797530017
543,1.4411202419284348,2.090255918565237
544,1.3969775215980769,1.9176960218720385
545,1.9911032122583305,2.302521300557171
546,1.0710361251838145,11.11465202363464
547,1.4456195238767644,2.0644110704196357
548,1.2908352072529656,2.1580734347442796
549,4.3886580423128665,2.0667245299321086
550,1.2188965124421611,2.123558448884258
551,1.6739863217281796,2.0603241108418646
552,1.0404288606192844,2.077204086424241
553,5.734477317001724,2.0912359338693443
554,2.3498957599771733,1.9956147305984229
555,1.2766993765211563,2.0155249517581066
556,1.450385591753934,2.2933260102073136
557,1.0297231587071227,2.2896585163557823
558,1.468522735840012,1.9867095329073272
559,2.0532202796025216,2.0144428463026474
560,1.003984497884172,2.1193055669534813
561,1.3426047586761958,2.1292427672401666
562,2.0043170377834834,2.0835767037935455
563,1.6870291000900124,2.0260893104995064
564,1.2939322460132128,2.1657847891860795
565,5.738761450792141,2.2501598433297008
566,1.5844626122350256,2.1566557218938383
567,1.6511433470538004,2.258151184286767
568,1.0382892311171608,1.986201291667981
569,1.5768157390762572,2.056613271476733
570,1.578930080764115,2.1976420388026217
571,1.9366499503264774,2.067159370257873
572,1.05109062745869,2.059462247565088
573,5.9468838221066065,2.007285820566975
574,1.5866392779651486,2.1195213113515625
575,2.1322473041755083,2.1460400757565834
576,4.832922199644575,2.1438039542137957
577,1.3735385030133562,2.1633659014149793
578,1.0986286121099105,2.2092814739728666
579,1.4133023822246935,2.09703043487679
580,1.3419754435087825,2.1632620215313447
581,1.939388565472121,1.959637546123477
582,1.622006558817338,2.1992723825704195
583,1.0669609917656258,2.0670363234435105
584,1.7091598832889336,2.0959088520375824
585,1.0561892326267635,2.1767879228167994
586,1.1566383184114908,2.1396667732249988
587,2.0058761046069447,2.306697795859086
588,1.4025484963168926,2.0530242710264743
589,1.3036722924097683,2.1012077547351335
590,2.187875307482338,2.131272900926159
591,1.2305810092082916,2.177931271623175
592,1.6557706995730235,2.2549812168559775
593,1.1782217909756831,2.11633466326288
594,1.5214929589906163,2.3088523294576513
595,1.176708186337866,2.134530377229922
596,5.889857482911467,2.0571414775554238
597,1.7582160807215184,2.1879786434613258
598,2.2516625400356207,2.24237302523818
599,5.4335312753483755,2.0316878490201753
600,6.112877174680314,2.253220944518605
601,1.0518551339460918,2.1181618048354887
602,1.0037417483100628,1.9665979307200876
603,4.106278751400225,2.12123284683299
604,1.1378610525299067,1.986734114116052
605,1.5554080895429676,2.19844009120372
606,5.766419225073413,2.205363812348487
607,2.2178693387184167,1.8843527851628532
608,1.5547315618244169,2.117745601779745
609,1.112605813843317,2.1133246582087466
610,2.2508833331624376,2.2178113643169866
611,5.46836598247133,1.9145885730095153
612,1.720225029560295,2.339867543378642
613,1.3859476489762335,2.2564807291482127
614,2.4915039022469596,2.031066967009572
615,3.2986713104339005,2.193787320150742
616,5.640415353079378,2.184395551148439
617,1.2640392824414246,2.2570115048743085
618,1.6543591104074855,2.0656074406326135
619,2.125153118899858,2.3290994598108403
620,5.759638541015731,2.1270920253262386
621,1.9350246669803306,2.2431231624449026
622,4.78533823331489,2.0149484291547135
623,4.6329369567957155,2.133421339215196
624,2.3066066346206457,2.1410208690825385
625,5.838827866560784,2.1287434509979293
626,1.018651458562712,1.9891312945294186
627,1.7985340416195807,2.1119160551481357
628,1.8263611317396504,1.9912572465791267
629,1.0914108777217562,2.2729793632057564
630,1.3086986856000333,2.1911299607457257
631,1.362943983614821,1.997191447932554
632,1.902707847133403,2.164077728431467
633,2.03300972551231,1.9696640041235818
634,1.5065805161880108,2.1067062242360666
635,1.5617454988154755,2.064940631193921
636,4.193642623462775,2.1691993547860724
637,1.497043381995827,1.9695013875285095
638,1.937991113724954,1.9758212899327137
639,2.5740078543254827,2.101594646162594
640,1.6124370704153732,1.9750927395004745
